Algorithm,Function_ID,Function_Name,Dimension,Run_Number,Max_Evaluations,Best_Fitness,Error,Success,Run_Time
de_local_search,8,F8: Hybrid Function 3,20,1,1000000,5648.979985281474,3448.979985281474,False,1158.0920014381409
de_local_search,8,F8: Hybrid Function 3,20,2,1000000,6253.116608229228,4053.116608229229,False,1150.221586227417
de_local_search,8,F8: Hybrid Function 3,20,3,1000000,3457.723376873012,1257.723376873012,False,1156.7979261875153
de_local_search,8,F8: Hybrid Function 3,20,4,1000000,13482.197486563527,11282.197486563527,False,1150.564730644226
de_local_search,8,F8: Hybrid Function 3,20,5,1000000,12608.545146646937,10408.545146646937,False,1150.089635372162
de_local_search,8,F8: Hybrid Function 3,20,6,1000000,6093.040154852163,3893.040154852163,False,1150.3432030677795
de_local_search,8,F8: Hybrid Function 3,20,7,1000000,7437.72051278278,5237.72051278278,False,1141.6689953804016
de_local_search,8,F8: Hybrid Function 3,20,8,1000000,11881.399737507329,9681.399737507329,False,1152.2858068943024
de_local_search,8,F8: Hybrid Function 3,20,9,1000000,10475.108693746532,8275.108693746532,False,1149.5534331798551
de_local_search,8,F8: Hybrid Function 3,20,10,1000000,32456.322635848934,30256.322635848934,False,1145.910757064819
de_local_search,8,F8: Hybrid Function 3,20,11,1000000,7898.44654855231,5698.44654855231,False,1144.8684315681458
de_local_search,8,F8: Hybrid Function 3,20,12,1000000,15033.715840938265,12833.715840938265,False,1143.1832327842712
de_local_search,8,F8: Hybrid Function 3,20,13,1000000,6766.468019725546,4566.468019725546,False,1145.875607728958
de_local_search,8,F8: Hybrid Function 3,20,14,1000000,7527.883164287296,5327.883164287296,False,1143.8612854480743
de_local_search,8,F8: Hybrid Function 3,20,15,1000000,13163.43774344438,10963.43774344438,False,1146.4997754096985
de_local_search,8,F8: Hybrid Function 3,20,16,1000000,5011.501381588812,2811.5013815888124,False,1147.1410956382751
de_local_search,8,F8: Hybrid Function 3,20,17,1000000,11674.214559927776,9474.214559927776,False,1142.329932928085
de_local_search,8,F8: Hybrid Function 3,20,18,1000000,5553.310100188042,3353.3101001880423,False,1152.8792579174042
de_local_search,8,F8: Hybrid Function 3,20,19,1000000,7788.271813634609,5588.271813634609,False,1148.7094402313232
de_local_search,8,F8: Hybrid Function 3,20,20,1000000,6306.213955809468,4106.213955809468,False,1147.701976776123
de_local_search,8,F8: Hybrid Function 3,20,21,1000000,8717.751253900953,6517.751253900953,False,1146.5122919082642
de_local_search,8,F8: Hybrid Function 3,20,22,1000000,9428.679573370082,7228.679573370082,False,1150.1375257968905
de_local_search,8,F8: Hybrid Function 3,20,23,1000000,8380.795225702936,6180.795225702936,False,1152.7803826332092
de_local_search,8,F8: Hybrid Function 3,20,24,1000000,64070.79458928175,61870.79458928175,False,1145.61163854599
de_local_search,8,F8: Hybrid Function 3,20,25,1000000,5094.507909726924,2894.507909726924,False,1192.596096754074
de_local_search,8,F8: Hybrid Function 3,20,26,1000000,6282.919098123593,4082.919098123594,False,1177.3809370994568
de_local_search,8,F8: Hybrid Function 3,20,27,1000000,7648.374283866217,5448.374283866217,False,1176.1588382720947
de_local_search,8,F8: Hybrid Function 3,20,28,1000000,8182.92707266566,5982.92707266566,False,1160.092410326004
de_local_search,8,F8: Hybrid Function 3,20,29,1000000,5676.035534893408,3476.035534893408,False,1143.2042882442474
de_local_search,8,F8: Hybrid Function 3,20,30,1000000,41021.21164052968,38821.21164052968,False,1144.0389997959137
de_local_search,9,F9: Composition Function 1,20,1,1000000,2673.209345895681,373.2093458956815,False,134.78084206581116
de_local_search,9,F9: Composition Function 1,20,2,1000000,2702.685621640292,402.6856216402916,False,134.39140009880066
de_local_search,9,F9: Composition Function 1,20,3,1000000,2696.8698261466443,396.8698261466443,False,134.8681445121765
de_local_search,9,F9: Composition Function 1,20,4,1000000,2697.464939602336,397.464939602336,False,132.8795347213745
de_local_search,9,F9: Composition Function 1,20,5,1000000,2673.9604134765864,373.9604134765864,False,134.176664352417
de_local_search,9,F9: Composition Function 1,20,6,1000000,2675.472871573481,375.4728715734809,False,132.65331721305847
de_local_search,9,F9: Composition Function 1,20,7,1000000,2670.6157921470867,370.6157921470867,False,137.01259231567383
de_local_search,9,F9: Composition Function 1,20,8,1000000,2701.8776514398974,401.87765143989736,False,132.8939027786255
de_local_search,9,F9: Composition Function 1,20,9,1000000,2652.4732097384244,352.47320973842443,False,135.92152881622314
de_local_search,9,F9: Composition Function 1,20,10,1000000,2671.592264190131,371.5922641901311,False,134.32413744926453
de_local_search,9,F9: Composition Function 1,20,11,1000000,2663.5899047486846,363.5899047486846,False,134.4800443649292
de_local_search,9,F9: Composition Function 1,20,12,1000000,2680.430652289142,380.430652289142,False,133.74491953849792
de_local_search,9,F9: Composition Function 1,20,13,1000000,2670.131429576271,370.1314295762709,False,136.15781545639038
de_local_search,9,F9: Composition Function 1,20,14,1000000,2685.125191379783,385.1251913797828,False,134.56950497627258
de_local_search,9,F9: Composition Function 1,20,15,1000000,2667.4243844616767,367.4243844616767,False,135.39353609085083
de_local_search,9,F9: Composition Function 1,20,16,1000000,2674.940557644449,374.9405576444492,False,135.16867017745972
de_local_search,9,F9: Composition Function 1,20,17,1000000,2679.965893542741,379.965893542741,False,133.97319102287292
de_local_search,9,F9: Composition Function 1,20,18,1000000,2669.957371007043,369.9573710070431,False,134.47379279136658
de_local_search,9,F9: Composition Function 1,20,19,1000000,2689.3325244816424,389.3325244816424,False,134.31861424446106
de_local_search,9,F9: Composition Function 1,20,20,1000000,2669.2069156918487,369.2069156918488,False,134.59773707389832
de_local_search,9,F9: Composition Function 1,20,21,1000000,2674.810589992676,374.8105899926759,False,133.7705955505371
de_local_search,9,F9: Composition Function 1,20,22,1000000,2659.804692382253,359.8046923822535,False,135.22198915481567
de_local_search,9,F9: Composition Function 1,20,23,1000000,2700.7907337926185,400.79073379261854,False,135.2324879169464
de_local_search,9,F9: Composition Function 1,20,24,1000000,2668.723389401216,368.7233894012156,False,134.4046859741211
de_local_search,9,F9: Composition Function 1,20,25,1000000,2668.3034909859857,368.3034909859857,False,134.0431787967682
de_local_search,9,F9: Composition Function 1,20,26,1000000,2669.395534261447,369.3955342614472,False,136.62364292144775
de_local_search,9,F9: Composition Function 1,20,27,1000000,2663.187113529605,363.1871135296051,False,141.25879168510437
de_local_search,9,F9: Composition Function 1,20,28,1000000,2670.855793538992,370.8557935389922,False,139.83118748664856
de_local_search,9,F9: Composition Function 1,20,29,1000000,2656.7406275241365,356.74062752413647,False,143.9056794643402
de_local_search,9,F9: Composition Function 1,20,30,1000000,2704.9130364295147,404.9130364295147,False,141.26598286628723
de_local_search,10,F10: Composition Function 2,20,1,1000000,2884.146500443243,484.146500443243,False,142.8103609085083
de_local_search,10,F10: Composition Function 2,20,2,1000000,2887.652506732032,487.6525067320317,False,143.81869387626648
de_local_search,10,F10: Composition Function 2,20,3,1000000,2874.765863287888,474.7658632878879,False,142.39949440956116
de_local_search,10,F10: Composition Function 2,20,4,1000000,2856.605312947538,456.6053129475381,False,141.3521556854248
de_local_search,10,F10: Composition Function 2,20,5,1000000,2877.703265546106,477.7032655461062,False,141.41937112808228
de_local_search,10,F10: Composition Function 2,20,6,1000000,2879.8903275812795,479.8903275812795,False,145.09672498703003
de_local_search,10,F10: Composition Function 2,20,7,1000000,2857.613509625987,457.6135096259868,False,144.1879744529724
de_local_search,10,F10: Composition Function 2,20,8,1000000,3468.6206485451485,1068.6206485451485,False,148.2777931690216
de_local_search,10,F10: Composition Function 2,20,9,1000000,2934.684619881661,534.6846198816611,False,147.6970808506012
de_local_search,10,F10: Composition Function 2,20,10,1000000,2856.550301878596,456.5503018785962,False,146.19725584983826
de_local_search,10,F10: Composition Function 2,20,11,1000000,2876.337969535573,476.33796953557294,False,144.1842429637909
de_local_search,10,F10: Composition Function 2,20,12,1000000,2878.6324105733984,478.6324105733984,False,139.50953030586243
de_local_search,10,F10: Composition Function 2,20,13,1000000,3853.2183406986414,1453.2183406986424,False,140.71231150627136
de_local_search,10,F10: Composition Function 2,20,14,1000000,2905.56566898202,505.5656689820198,False,139.9356186389923
de_local_search,10,F10: Composition Function 2,20,15,1000000,4806.670588582909,2406.6705885829087,False,138.8702085018158
de_local_search,10,F10: Composition Function 2,20,16,1000000,2879.8797340607607,479.8797340607607,False,140.6436412334442
de_local_search,10,F10: Composition Function 2,20,17,1000000,2869.799214435175,469.7992144351752,False,140.11031866073608
de_local_search,10,F10: Composition Function 2,20,18,1000000,2863.48795785025,463.4879578502501,False,139.8417239189148
de_local_search,10,F10: Composition Function 2,20,19,1000000,2864.974827760785,464.97482776078505,False,140.64101600646973
de_local_search,10,F10: Composition Function 2,20,20,1000000,2865.038031124203,465.0380311242029,False,140.6620261669159
de_local_search,10,F10: Composition Function 2,20,21,1000000,2891.794395444729,491.7943954447292,False,140.08430933952332
de_local_search,10,F10: Composition Function 2,20,22,1000000,2956.722118753352,556.7221187533519,False,140.7014660835266
de_local_search,10,F10: Composition Function 2,20,23,1000000,2856.873836561125,456.8738365611248,False,139.00389575958252
de_local_search,10,F10: Composition Function 2,20,24,1000000,2868.1053127529267,468.1053127529267,False,139.32703948020935
de_local_search,10,F10: Composition Function 2,20,25,1000000,2862.115597720428,462.115597720428,False,139.1948163509369
de_local_search,10,F10: Composition Function 2,20,26,1000000,2875.150497115925,475.1504971159252,False,139.5526385307312
de_local_search,10,F10: Composition Function 2,20,27,1000000,2861.244652779954,461.24465277995387,False,140.0197138786316
de_local_search,10,F10: Composition Function 2,20,28,1000000,2890.273565799914,490.2735657999142,False,140.59526205062866
de_local_search,10,F10: Composition Function 2,20,29,1000000,3016.542873990285,616.5428739902854,False,141.15207076072693
de_local_search,10,F10: Composition Function 2,20,30,1000000,2867.8941839763943,467.8941839763943,False,140.97169589996338
de_local_search,11,F11: Composition Function 3,20,1,1000000,2637.6995112991926,37.69951129919264,False,227.38132500648496
de_local_search,11,F11: Composition Function 3,20,2,1000000,2640.3296096564577,40.329609656457706,False,229.1993691921234
de_local_search,11,F11: Composition Function 3,20,3,1000000,2635.973150448384,35.97315044838388,False,233.6934688091278
de_local_search,11,F11: Composition Function 3,20,4,1000000,2644.84762826505,44.847628265049934,False,230.44207382202148
de_local_search,11,F11: Composition Function 3,20,5,1000000,2634.816680906647,34.81668090664698,False,228.75317215919492
de_local_search,11,F11: Composition Function 3,20,6,1000000,2630.682791988698,30.682791988698227,False,228.55810856819156
de_local_search,11,F11: Composition Function 3,20,7,1000000,2636.2128389185227,36.21283891852272,False,229.41989398002625
de_local_search,11,F11: Composition Function 3,20,8,1000000,2637.4631131159995,37.46311311599948,False,230.2989537715912
de_local_search,11,F11: Composition Function 3,20,9,1000000,2641.7267729525006,41.7267729525006,False,230.915137052536
de_local_search,11,F11: Composition Function 3,20,10,1000000,2635.036827424995,35.036827424994954,False,231.63058185577395
de_local_search,11,F11: Composition Function 3,20,11,1000000,2642.1380328468003,42.13803284680034,False,230.7148869037628
de_local_search,11,F11: Composition Function 3,20,12,1000000,2631.390293124279,31.3902931242792,False,230.3081488609314
de_local_search,11,F11: Composition Function 3,20,13,1000000,2636.455691658238,36.45569165823781,False,230.32380747795105
de_local_search,11,F11: Composition Function 3,20,14,1000000,2636.4548144547857,36.45481445478572,False,230.92817330360413
de_local_search,11,F11: Composition Function 3,20,15,1000000,2636.7215473782726,36.72154737827259,False,234.99892616271973
de_local_search,11,F11: Composition Function 3,20,16,1000000,2642.84874934526,42.84874934525988,False,235.03386330604556
de_local_search,11,F11: Composition Function 3,20,17,1000000,2635.4584982579945,35.458498257994506,False,230.878123998642
de_local_search,11,F11: Composition Function 3,20,18,1000000,2636.2092954027944,36.2092954027944,False,236.5459666252136
de_local_search,11,F11: Composition Function 3,20,19,1000000,2644.733352196787,44.73335219678711,False,248.5293879508972
de_local_search,11,F11: Composition Function 3,20,20,1000000,2635.476983508521,35.47698350852124,False,264.266642332077
de_local_search,11,F11: Composition Function 3,20,21,1000000,2638.973070184386,38.97307018438596,False,245.2664465904236
de_local_search,11,F11: Composition Function 3,20,22,1000000,2636.7864668066923,36.78646680669226,False,233.9095587730408
de_local_search,11,F11: Composition Function 3,20,23,1000000,2644.233641184097,44.233641184097,False,229.99748754501343
de_local_search,11,F11: Composition Function 3,20,24,1000000,2636.1720040598398,36.17200405983931,False,239.7734932899475
de_local_search,11,F11: Composition Function 3,20,25,1000000,2636.3764250996,36.3764250995996,False,231.47796249389648
de_local_search,11,F11: Composition Function 3,20,26,1000000,2629.298420831685,29.29842083168478,False,230.46183609962463
de_local_search,11,F11: Composition Function 3,20,27,1000000,2642.106789515753,42.10678951575301,False,242.2208313941956
de_local_search,11,F11: Composition Function 3,20,28,1000000,2633.413645637389,33.41364563738944,False,274.4494743347168
de_local_search,11,F11: Composition Function 3,20,29,1000000,2639.041017889632,39.04101788963135,False,303.32568359375
de_local_search,11,F11: Composition Function 3,20,30,1000000,2632.9939513269487,32.99395132694872,False,317.7626881599426
de_local_search,12,F12: Composition Function 4,20,1,1000000,2948.067172637433,248.06717263743303,False,303.9728810787201
de_local_search,12,F12: Composition Function 4,20,2,1000000,2951.394283304837,251.39428330483724,False,308.770005941391
de_local_search,12,F12: Composition Function 4,20,3,1000000,2950.213515816442,250.21351581644197,False,306.06709265708923
de_local_search,12,F12: Composition Function 4,20,4,1000000,2948.406373303092,248.4063733030921,False,297.89113664627075
de_local_search,12,F12: Composition Function 4,20,5,1000000,2948.1548293995206,248.15482939952065,False,260.9210288524628
de_local_search,12,F12: Composition Function 4,20,6,1000000,2949.8260763876497,249.8260763876497,False,292.23812794685364
de_local_search,12,F12: Composition Function 4,20,7,1000000,2952.116431828087,252.11643182808712,False,309.9907126426697
de_local_search,12,F12: Composition Function 4,20,8,1000000,2945.812426258497,245.81242625849745,False,297.7744579315185
de_local_search,12,F12: Composition Function 4,20,9,1000000,2949.0784000112435,249.0784000112435,False,258.7433099746704
de_local_search,12,F12: Composition Function 4,20,10,1000000,2949.69921822842,249.6992182284198,False,317.26981830596924
de_local_search,12,F12: Composition Function 4,20,11,1000000,2946.520786699105,246.52078669910543,False,323.83965277671814
de_local_search,12,F12: Composition Function 4,20,12,1000000,2949.5496766558326,249.54967665583263,False,308.88226222991943
de_local_search,12,F12: Composition Function 4,20,13,1000000,2950.874938053126,250.8749380531258,False,282.117381811142
de_local_search,12,F12: Composition Function 4,20,14,1000000,2950.3844460987243,250.3844460987243,False,307.02678179740906
de_local_search,12,F12: Composition Function 4,20,15,1000000,2950.4352831138467,250.4352831138467,False,308.44889307022095
de_local_search,12,F12: Composition Function 4,20,16,1000000,2947.572804522552,247.5728045225519,False,306.23358941078186
de_local_search,12,F12: Composition Function 4,20,17,1000000,2949.870776888689,249.87077688868885,False,252.996248960495
de_local_search,12,F12: Composition Function 4,20,18,1000000,2972.968230058973,272.9682300589729,False,251.59281468391416
de_local_search,12,F12: Composition Function 4,20,19,1000000,2951.933139306408,251.9331393064081,False,249.5572774410248
de_local_search,12,F12: Composition Function 4,20,20,1000000,2949.630947597556,249.63094759755583,False,244.06471371650696
de_local_search,12,F12: Composition Function 4,20,21,1000000,2949.317818242556,249.31781824255583,False,250.75859713554385
de_local_search,12,F12: Composition Function 4,20,22,1000000,2948.131040231682,248.13104023168216,False,254.1564049720764
de_local_search,12,F12: Composition Function 4,20,23,1000000,2952.7965461326658,252.79654613266572,False,255.6071059703827
de_local_search,12,F12: Composition Function 4,20,24,1000000,2952.003434686415,252.00343468641492,False,258.24527525901794
de_local_search,12,F12: Composition Function 4,20,25,1000000,2952.5612408806483,252.56124088064823,False,245.68428707122803
de_local_search,12,F12: Composition Function 4,20,26,1000000,2950.074675205984,250.074675205984,False,247.18113660812375
de_local_search,12,F12: Composition Function 4,20,27,1000000,2949.406004338572,249.40600433857207,False,250.73902916908264
de_local_search,12,F12: Composition Function 4,20,28,1000000,2949.960957478657,249.96095747865684,False,250.7014071941376
de_local_search,12,F12: Composition Function 4,20,29,1000000,2948.782313593461,248.7823135934609,False,247.8818945884705
de_local_search,12,F12: Composition Function 4,20,30,1000000,2950.0315064023152,250.03150640231524,False,238.40473341941836
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,1,200000,300.00000000000244,2.444267011014745e-12,True,4.591275691986084
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,2,200000,300.0000000000027,2.671640686457977e-12,True,4.4044189453125
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,3,200000,300.000000000005,5.002220859751105e-12,True,4.400771617889404
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,4,200000,300.00000000000307,3.069544618483633e-12,True,4.34340500831604
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,5,200000,300.0000000000024,2.387423592153937e-12,True,4.207621574401856
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,6,200000,300.0000000000038,3.808509063674137e-12,True,4.51043701171875
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,7,200000,300.0000000000029,2.8990143619012088e-12,True,4.5508763790130615
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,8,200000,300.00000000000523,5.2295945351943366e-12,True,4.43529748916626
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,9,200000,300.0000000000061,6.0822458181064576e-12,True,4.228869438171387
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,10,200000,300.0000000000035,3.524291969370097e-12,True,3.997045755386353
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,11,200000,300.00000000000307,3.069544618483633e-12,True,4.280709505081177
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,12,200000,300.0000000000034,3.410605131648481e-12,True,4.213594675064087
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,13,200000,300.0000000000028,2.7284841053187847e-12,True,4.121443748474121
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,14,200000,300.00000000000256,2.557953848736361e-12,True,4.030877113342285
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,15,200000,300.0000000000037,3.694822225952521e-12,True,3.830106258392334
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,16,200000,300.00000000000364,3.637978807091713e-12,True,4.26831841468811
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,17,200000,300.0000000000032,3.183231456205249e-12,True,4.181307554244995
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,18,200000,300.00000000000347,3.467448550509289e-12,True,4.228084087371826
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,19,200000,300.0000000000037,3.694822225952521e-12,True,4.90287971496582
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,20,200000,300.00000000000296,2.9558577807620168e-12,True,4.437036275863648
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,21,200000,300.0000000000101,1.0118128557223828e-11,True,3.89315128326416
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,22,200000,300.0000000000024,2.387423592153937e-12,True,4.458650350570679
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,23,200000,300.00000000000216,2.160049916710705e-12,True,4.414546728134155
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,24,200000,300.00000000000387,3.865352482534945e-12,True,4.300908803939819
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,25,200000,300.0000000000039,3.922195901395753e-12,True,4.294324159622192
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,26,200000,300.0000000000036,3.581135388230905e-12,True,4.25433349609375
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,27,200000,300.0000000000037,3.751665644813329e-12,True,4.079446792602539
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,28,200000,300.00000000000404,4.035882739117369e-12,True,4.415400981903076
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,29,200000,300.0000000000033,3.296918293926865e-12,True,4.240404367446899
de_memetic_search,1,F1: Shifted and full Rotated Zakharov Function,10,30,200000,300.00000000000443,4.433786671143025e-12,True,4.108987808227539
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,1,200000,400.0652426419026,0.0652426419026142,False,5.8586835861206055
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,2,200000,404.1758636140229,4.175863614022887,False,6.103129148483276
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,3,200000,404.1610339059433,4.161033905943327,False,5.779429197311401
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,4,200000,404.2369548594572,4.236954859457171,False,5.961829900741577
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,5,200000,475.6457118755619,75.64571187556191,False,5.904716491699219
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,6,200000,400.1393507318356,0.1393507318356341,False,5.768378734588623
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,7,200000,404.2240526641483,4.224052664148303,False,5.981489896774292
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,8,200000,404.0840392989644,4.084039298964399,False,5.8438496589660645
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,9,200000,400.1125872277705,0.1125872277705184,False,5.77164888381958
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,10,200000,400.2114007745655,0.2114007745655044,False,5.807475566864014
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,11,200000,408.9161019541281,8.916101954128123,False,5.868072748184204
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,12,200000,400.0181092584842,0.0181092584841735,False,5.7656872272491455
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,13,200000,400.1453492999274,0.1453492999274317,False,5.88779878616333
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,14,200000,404.2565836502279,4.256583650227924,False,6.005314826965332
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,15,200000,400.1274260968048,0.1274260968048111,False,6.118448734283447
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,16,200000,408.9161019323744,8.916101932374431,False,5.919792175292969
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,17,200000,400.0125991463188,0.0125991463187915,False,5.832151412963867
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,18,200000,400.22720817937966,0.2272081793796587,False,6.048538684844971
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,19,200000,408.9161019473008,8.916101947300831,False,5.869952917098999
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,20,200000,470.7810961176791,70.78109611767911,False,5.6869871616363525
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,21,200000,408.9161019388951,8.916101938895054,False,5.9409825801849365
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,22,200000,408.9161019471494,8.9161019471494,False,6.202850103378296
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,23,200000,408.91610194385385,8.916101943853846,False,6.063398122787476
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,24,200000,408.91610194481,8.91610194481001,False,6.105435609817505
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,25,200000,404.22130968890826,4.221309688908264,False,5.970515489578247
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,26,200000,400.0764305432588,0.0764305432587661,False,5.875227451324463
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,27,200000,400.3646032220726,0.364603222072617,False,6.150111675262451
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,28,200000,400.0110877852718,0.0110877852717976,False,5.668510913848877
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,29,200000,400.3636781373476,0.3636781373475628,False,5.670867919921875
de_memetic_search,2,F2: Shifted and Rotated Rosenbrock’s Function,10,30,200000,408.9161019409386,8.916101940938574,False,5.817437648773193
de_memetic_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,10,1,200000,600.0000004575193,4.575192633637926e-07,False,9.006916046142578
de_memetic_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,10,2,200000,600.000000469136,4.691360118158628e-07,False,9.249032497406006
de_memetic_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,10,3,200000,600.0000002347203,2.3472034627047838e-07,False,9.145859241485596
de_memetic_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,10,4,200000,600.0000004343118,4.343118007454905e-07,False,9.097577333450316
de_memetic_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,10,5,200000,600.0000004446026,4.446026196092135e-07,False,9.3681960105896
de_memetic_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,10,6,200000,600.0000005233383,5.233382580627222e-07,False,9.216474056243896
de_memetic_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,10,7,200000,600.0000003418588,3.418588221393293e-07,False,9.585864543914797
de_memetic_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,10,8,200000,600.0000005778535,5.778534841738292e-07,False,9.173662662506104
de_memetic_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,10,9,200000,600.0000005525958,5.525957931240555e-07,False,9.4341778755188
de_memetic_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,10,10,200000,600.0000005493532,5.493532171385596e-07,False,8.90797209739685
de_memetic_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,10,11,200000,600.0000002817321,2.81732127405121e-07,False,9.24152159690857
de_memetic_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,10,12,200000,600.0000003932187,3.932186700694729e-07,False,9.07755994796753
de_memetic_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,10,13,200000,600.0000003630739,3.6307392292656004e-07,False,8.943635702133179
de_memetic_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,10,14,200000,600.0000003298322,3.298322326372727e-07,False,8.999346733093262
de_memetic_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,10,15,200000,600.0000002558305,2.5583051410649205e-07,False,8.988558053970337
de_memetic_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,10,16,200000,600.0000002657031,2.657030790942372e-07,False,9.384124994277954
de_memetic_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,10,17,200000,600.0000003425397,3.425396926104441e-07,False,9.220127820968628
de_memetic_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,10,18,200000,600.0000002941457,2.94145706902782e-07,False,9.426429986953735
de_memetic_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,10,19,200000,600.000000386962,3.8696202864230155e-07,False,9.227575540542604
de_memetic_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,10,20,200000,600.0000005004861,5.004860668123001e-07,False,9.190142154693604
de_memetic_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,10,21,200000,600.0000004836353,4.836352900383645e-07,False,9.3137526512146
de_memetic_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,10,22,200000,600.000000513285,5.132850446898374e-07,False,9.157992839813232
de_memetic_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,10,23,200000,600.000000601078,6.010779998177895e-07,False,9.150842428207396
de_memetic_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,10,24,200000,600.0000003589221,3.589220796129667e-07,False,9.255157947540283
de_memetic_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,10,25,200000,600.0000004617958,4.617958211383666e-07,False,9.315451383590698
