Algorithm,Function_ID,Function_Name,Dimension,Run_Number,Max_Evaluations,Best_Fitness,Error,Success,Run_Time
de_local_search,12,F12: Composition Function 4,10,8,200000,2867.4354395687933,167.4354395687933,False,50.59636664390564
de_local_search,12,F12: Composition Function 4,10,9,200000,2863.8260759177424,163.8260759177424,False,51.460312604904175
de_local_search,12,F12: Composition Function 4,10,10,200000,2865.8921689103017,165.8921689103017,False,52.38519906997681
de_local_search,12,F12: Composition Function 4,10,11,200000,2864.901871520035,164.901871520035,False,51.94598245620728
de_local_search,12,F12: Composition Function 4,10,12,200000,2864.8978511205405,164.8978511205405,False,51.61266255378723
de_local_search,12,F12: Composition Function 4,10,13,200000,2864.475493834367,164.47549383436717,False,51.689281940460205
de_local_search,12,F12: Composition Function 4,10,14,200000,2864.475942362016,164.4759423620162,False,53.80650615692139
de_local_search,12,F12: Composition Function 4,10,15,200000,2866.3756968041453,166.37569680414526,False,51.31699538230896
de_local_search,12,F12: Composition Function 4,10,16,200000,2864.187095903909,164.1870959039088,False,51.279953479766846
de_local_search,12,F12: Composition Function 4,10,17,200000,2865.893747201438,165.89374720143817,False,53.08330321311951
de_local_search,12,F12: Composition Function 4,10,18,200000,2864.4778660822803,164.47786608228034,False,49.8400936126709
de_local_search,12,F12: Composition Function 4,10,19,200000,2864.016687938071,164.01668793807085,False,51.490766286849976
de_local_search,12,F12: Composition Function 4,10,20,200000,2863.771838616065,163.771838616065,False,55.99079036712647
de_local_search,12,F12: Composition Function 4,10,21,200000,2864.4943905088635,164.4943905088635,False,54.62029409408569
de_local_search,12,F12: Composition Function 4,10,22,200000,2865.8929307474405,165.89293074744046,False,52.281495809555054
de_local_search,12,F12: Composition Function 4,10,23,200000,2864.482883023619,164.4828830236188,False,51.42060399055481
de_local_search,12,F12: Composition Function 4,10,24,200000,2865.8479600651035,165.8479600651035,False,52.63958501815796
de_local_search,12,F12: Composition Function 4,10,25,200000,2864.9011490232765,164.9011490232765,False,53.09313893318176
de_local_search,12,F12: Composition Function 4,10,26,200000,2866.7163418928367,166.71634189283668,False,54.62156915664673
de_local_search,12,F12: Composition Function 4,10,27,200000,2865.8951233139933,165.89512331399328,False,52.49790024757385
de_local_search,12,F12: Composition Function 4,10,28,200000,2864.898108571937,164.89810857193743,False,53.86612772941589
de_local_search,12,F12: Composition Function 4,10,29,200000,2863.7753619876985,163.7753619876985,False,50.025755167007446
de_local_search,12,F12: Composition Function 4,10,30,200000,2865.427880110282,165.42788011028188,False,52.01350498199463
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,1,1000000,300.00000000000074,7.389644451905042e-13,True,23.079181671142575
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,2,1000000,300.0000000000006,6.252776074688883e-13,True,23.082725763320923
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,3,1000000,300.00000000000034,3.410605131648481e-13,True,23.88050413131714
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,4,1000000,300.00000000000034,3.410605131648481e-13,True,22.78582096099853
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,5,1000000,300.0000000000006,6.252776074688883e-13,True,22.918784141540527
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,6,1000000,300.0000000000003,2.842170943040401e-13,True,22.55255389213562
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,7,1000000,300.0000000000009,9.094947017729282e-13,True,23.83844375610352
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,8,1000000,300.0000000000002,2.273736754432321e-13,True,22.832088470458984
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,9,1000000,300.0000000000005,5.115907697472721e-13,True,23.301358222961422
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,10,1000000,300.00000000000034,3.410605131648481e-13,True,22.96863961219788
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,11,1000000,300.00000000000034,3.410605131648481e-13,True,22.79748272895813
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,12,1000000,300.0000000000006,6.252776074688883e-13,True,22.719054222106934
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,13,1000000,300.00000000000057,5.684341886080801e-13,True,22.524199962615967
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,14,1000000,300.00000000000045,4.547473508864641e-13,True,22.96468496322632
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,15,1000000,300.00000000000057,5.684341886080801e-13,True,23.021860599517822
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,16,1000000,300.0000000000006,6.252776074688883e-13,True,22.99951672554016
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,17,1000000,300.00000000000034,3.410605131648481e-13,True,22.69578337669373
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,18,1000000,300.0000000000002,2.273736754432321e-13,True,22.611127138137817
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,19,1000000,300.0000000000005,5.115907697472721e-13,True,22.719975233078003
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,20,1000000,300.0000000000004,3.979039320256561e-13,True,22.91492199897766
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,21,1000000,300.0000000000005,5.115907697472721e-13,True,23.146666526794437
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,22,1000000,300.00000000000057,5.684341886080801e-13,True,25.382744312286377
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,23,1000000,300.00000000000045,4.547473508864641e-13,True,25.25459027290344
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,24,1000000,300.0000000000004,3.979039320256561e-13,True,23.803148984909058
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,25,1000000,300.0000000000005,5.115907697472721e-13,True,23.432064056396484
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,26,1000000,300.00000000000057,5.684341886080801e-13,True,23.78001642227173
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,27,1000000,300.0000000000004,3.979039320256561e-13,True,23.40907573699951
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,28,1000000,300.0000000000006,6.252776074688883e-13,True,23.013285160064697
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,29,1000000,300.0000000000007,6.821210263296962e-13,True,23.2649142742157
de_local_search,1,F1: Shifted and full Rotated Zakharov Function,20,30,1000000,300.0000000000003,2.842170943040401e-13,True,22.858376026153564
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,1,1000000,449.08894467880543,49.08894467880543,False,30.31160449981689
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,2,1000000,445.0066380345665,45.00663803456649,False,31.131181955337524
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,3,1000000,444.9276002733942,44.927600273394205,False,31.57427024841309
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,4,1000000,446.5429910059465,46.54299100594648,False,31.58390712738037
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,5,1000000,444.9449429693486,44.944942969348574,False,30.649572372436523
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,6,1000000,449.17554589174335,49.17554589174336,False,30.6878604888916
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,7,1000000,445.0744909133248,45.07449091332484,False,30.65052556991577
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,8,1000000,449.1025031770735,49.10250317707346,False,30.18517518043518
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,9,1000000,444.9980023085749,44.99800230857488,False,30.609339952468872
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,10,1000000,444.9590135048745,44.95901350487452,False,31.11495995521545
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,11,1000000,449.1021199273439,49.10211992734389,False,30.623706817626957
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,12,1000000,408.5549618843436,8.554961884343584,False,31.04070353507996
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,13,1000000,407.7452061244012,7.745206124401193,False,31.16048383712769
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,14,1000000,406.08626531745387,6.086265317453865,False,31.50274085998535
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,15,1000000,445.0438295356757,45.04382953567574,False,31.54704260826111
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,16,1000000,444.93119590327103,44.93119590327103,False,30.88528537750244
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,17,1000000,444.9593196106565,44.95931961065645,False,31.17155265808105
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,18,1000000,449.104902724641,49.10490272464102,False,31.39800763130188
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,19,1000000,449.1052349157824,49.105234915782376,False,31.079668283462524
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,20,1000000,445.0193462055851,45.01934620558512,False,30.58999729156494
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,21,1000000,444.9176960181634,44.91769601816338,False,32.191922187805176
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,22,1000000,449.1537903057303,49.1537903057303,False,31.73282504081726
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,23,1000000,444.94067452261646,44.94067452261646,False,30.733208656311035
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,24,1000000,445.0000152650936,45.000015265093566,False,30.515899658203125
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,25,1000000,444.9166400224908,44.91664002249075,False,30.25390338897705
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,26,1000000,449.1591929644659,49.15919296446589,False,30.214076042175293
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,27,1000000,444.9952475514991,44.99524755149906,False,30.57396864891052
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,28,1000000,449.09966845944734,49.099668459447344,False,30.67366313934326
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,29,1000000,449.1832455836711,49.18324558367107,False,31.025455951690677
de_local_search,2,F2: Shifted and Rotated Rosenbrock’s Function,20,30,1000000,449.1095246921747,49.10952469217472,False,30.94832873344421
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,1,1000000,600.0000098783842,9.878384162220756e-06,False,49.834150314331055
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,2,1000000,600.0000328348306,3.283483056293335e-05,False,51.1114239692688
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,3,1000000,600.0000293854695,2.938546947461873e-05,False,49.56927394866944
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,4,1000000,600.0000534524161,5.3452416068466846e-05,False,49.11614775657654
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,5,1000000,600.0000164701722,1.647017222694558e-05,False,49.56375670433045
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,6,1000000,600.0000296142912,2.9614291179314023e-05,False,49.726043462753296
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,7,1000000,600.0000230975522,2.309755222995591e-05,False,49.94918155670166
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,8,1000000,600.0000133503484,1.3350348353924346e-05,False,49.76660203933716
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,9,1000000,600.000021714438,2.171443804854789e-05,False,48.973087310791016
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,10,1000000,600.0000382693651,3.826936506357015e-05,False,49.71117806434631
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,11,1000000,600.0000315348783,3.153487830331869e-05,False,49.30334734916687
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,12,1000000,600.0000306969512,3.069695117119409e-05,False,50.36161231994629
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,13,1000000,600.0000106451777,1.064517766735662e-05,False,50.46298694610596
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,14,1000000,600.0000356567716,3.5656771615322214e-05,False,48.989779233932495
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,15,1000000,600.0000154228201,1.5422820069943555e-05,False,49.02825546264648
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,16,1000000,600.0000585228631,5.85228631280188e-05,False,49.09425354003906
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,17,1000000,600.0000123075956,1.2307595625316026e-05,False,48.80557441711426
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,18,1000000,600.0000068478297,6.847829695288965e-06,False,48.8273549079895
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,19,1000000,600.000031570174,3.1570173973705096e-05,False,48.46928215026856
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,20,1000000,600.0000166140231,1.661402313857252e-05,False,48.8724057674408
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,21,1000000,600.0000089523307,8.952330745159998e-06,False,49.52754712104797
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,22,1000000,600.0000121463014,1.2146301401116943e-05,False,48.17531728744507
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,23,1000000,600.0000271488744,2.7148874437443737e-05,False,48.632630825042725
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,24,1000000,600.0000102618785,1.0261878514938871e-05,False,47.16362500190735
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,25,1000000,600.0000497813246,4.978132460564666e-05,False,47.1245276927948
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,26,1000000,600.0000224816357,2.2481635710391856e-05,False,46.7480731010437
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,27,1000000,600.0000122630805,1.2263080520824587e-05,False,46.47069907188416
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,28,1000000,600.0000341492199,3.414921991407027e-05,False,46.850295066833496
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,29,1000000,600.0000087332801,8.733280083106365e-06,False,52.85891604423523
de_local_search,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,30,1000000,600.0000030958745,3.095874490099959e-06,False,49.74343633651733
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,1,1000000,1022.2807899404208,222.28078994042085,False,81.09794449806213
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,2,1000000,914.0142845274188,114.01428452741868,False,81.53406190872192
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,3,1000000,1007.5000675744212,207.5000675744213,False,84.77473497390747
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,4,1000000,941.0003056867988,141.0003056867987,False,76.73497247695923
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,5,1000000,971.0855633420856,171.0855633420856,False,75.48374271392822
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,6,1000000,1015.5000289061496,215.5000289061496,False,78.05937170982361
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,7,1000000,975.0002606010062,175.00026060100618,False,75.79959893226624
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,8,1000000,985.0013388851376,185.0013388851376,False,76.34026718139648
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,9,1000000,943.002120155992,143.00212015599186,False,82.62361884117126
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,10,1000000,1007.029092699054,207.029092699054,False,85.76045775413513
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,11,1000000,894.363759022516,94.36375902251598,False,80.21566677093506
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,12,1000000,989.5000076886944,189.5000076886944,False,76.52853155136108
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,13,1000000,953.0004398809318,153.00043988093182,False,76.31393337249756
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,14,1000000,962.6001167222208,162.60011672222072,False,76.19790649414062
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,15,1000000,972.5042251284596,172.50422512845955,False,73.4713146686554
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,16,1000000,954.6090164005756,154.60901640057557,False,73.10047197341919
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,17,1000000,1007.5271135747792,207.52711357477915,False,73.11344003677368
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,18,1000000,1013.5062868530212,213.50628685302115,False,76.99814462661743
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,19,1000000,963.6806986020688,163.6806986020688,False,74.70834255218506
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,20,1000000,969.5028120750384,169.5028120750385,False,73.40118169784546
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,21,1000000,972.5000041512022,172.50000415120223,False,72.23036766052246
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,22,1000000,971.0000153831484,171.00001538314825,False,75.47875952720642
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,23,1000000,975.000039069909,175.000039069909,False,77.39921140670776
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,24,1000000,1013.000000332797,213.00000033279696,False,76.82653212547302
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,25,1000000,996.621296408741,196.62129640874105,False,76.69901704788208
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,26,1000000,985.0002363227476,185.0002363227476,False,77.96323919296265
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,27,1000000,977.0000013036532,177.0000013036533,False,78.21339511871338
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,28,1000000,958.0214447159948,158.02144471599468,False,77.68024230003357
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,29,1000000,936.000000263588,136.00000026358794,False,77.61382722854614
de_local_search,4,F4: Shifted and Rotated Non-Continuous Rastrigin’s Function,20,30,1000000,987.0000000024384,187.0000000024384,False,75.56567215919495
de_local_search,5,F5: Shifted and Rotated Levy Function,20,1,1000000,900.005781525158,0.0057815251579995,False,40.70947980880737
de_local_search,5,F5: Shifted and Rotated Levy Function,20,2,1000000,900.0256637256367,0.0256637256367184,False,40.44382882118225
de_local_search,5,F5: Shifted and Rotated Levy Function,20,3,1000000,900.0064388960556,0.0064388960555561,False,40.50941205024719
de_local_search,5,F5: Shifted and Rotated Levy Function,20,4,1000000,900.027635580531,0.0276355805309549,False,40.94136929512024
de_local_search,5,F5: Shifted and Rotated Levy Function,20,5,1000000,900.2013274404372,0.2013274404372396,False,40.90309739112854
de_local_search,5,F5: Shifted and Rotated Levy Function,20,6,1000000,900.0161745556029,0.0161745556029018,False,40.42863488197327
de_local_search,5,F5: Shifted and Rotated Levy Function,20,7,1000000,900.0882511175597,0.0882511175597073,False,40.06331992149353
de_local_search,5,F5: Shifted and Rotated Levy Function,20,8,1000000,900.060894722646,0.0608947226460259,False,39.504374980926514
de_local_search,5,F5: Shifted and Rotated Levy Function,20,9,1000000,900.0158783819153,0.0158783819152859,False,40.11492109298706
de_local_search,5,F5: Shifted and Rotated Levy Function,20,10,1000000,900.0423920814668,0.0423920814668008,False,39.024704694747925
de_local_search,5,F5: Shifted and Rotated Levy Function,20,11,1000000,900.0630762324776,0.063076232477556,False,41.17734360694885
de_local_search,5,F5: Shifted and Rotated Levy Function,20,12,1000000,900.0295848213666,0.0295848213665976,False,40.96236848831177
de_local_search,5,F5: Shifted and Rotated Levy Function,20,13,1000000,900.0422282302032,0.0422282302032499,False,40.97821497917175
de_local_search,5,F5: Shifted and Rotated Levy Function,20,14,1000000,900.058602124697,0.0586021246970176,False,40.53285241127014
de_local_search,5,F5: Shifted and Rotated Levy Function,20,15,1000000,900.0437414961942,0.0437414961942295,False,40.624892473220825
de_local_search,5,F5: Shifted and Rotated Levy Function,20,16,1000000,900.0782282927098,0.0782282927098094,False,42.0084400177002
de_local_search,5,F5: Shifted and Rotated Levy Function,20,17,1000000,900.0160589132211,0.0160589132210589,False,42.9472815990448
de_local_search,5,F5: Shifted and Rotated Levy Function,20,18,1000000,900.0071427027253,0.0071427027253321,False,41.28279948234558
de_local_search,5,F5: Shifted and Rotated Levy Function,20,19,1000000,900.0251659830869,0.0251659830869357,False,40.3949019908905
de_local_search,5,F5: Shifted and Rotated Levy Function,20,20,1000000,900.0395871395566,0.0395871395566018,False,40.15455365180969
de_local_search,5,F5: Shifted and Rotated Levy Function,20,21,1000000,900.0088666241579,0.0088666241579176,False,40.33873391151428
de_local_search,5,F5: Shifted and Rotated Levy Function,20,22,1000000,900.0786291625582,0.0786291625581725,False,40.57579278945923
de_local_search,5,F5: Shifted and Rotated Levy Function,20,23,1000000,900.0183434692818,0.0183434692818309,False,40.55700922012329
de_local_search,5,F5: Shifted and Rotated Levy Function,20,24,1000000,900.0537380515511,0.0537380515511358,False,40.11006140708923
de_local_search,5,F5: Shifted and Rotated Levy Function,20,25,1000000,900.0100671380599,0.0100671380598669,False,40.73535132408142
de_local_search,5,F5: Shifted and Rotated Levy Function,20,26,1000000,900.0305316779103,0.0305316779102895,False,40.00650763511658
de_local_search,5,F5: Shifted and Rotated Levy Function,20,27,1000000,900.0190507318312,0.0190507318311574,False,40.72345280647278
de_local_search,5,F5: Shifted and Rotated Levy Function,20,28,1000000,900.1014047912504,0.1014047912503883,False,40.270347356796265
de_local_search,5,F5: Shifted and Rotated Levy Function,20,29,1000000,900.0133974895039,0.0133974895038591,False,40.92581582069397
de_local_search,5,F5: Shifted and Rotated Levy Function,20,30,1000000,900.0110664506439,0.0110664506438524,False,41.88141465187073
de_local_search,6,F6: Hybrid Function 1,20,1,1000000,1753888.83069148,1752088.83069148,False,47.81417417526245
de_local_search,6,F6: Hybrid Function 1,20,2,1000000,9558864.461952422,9557064.461952422,False,48.048402547836304
de_local_search,6,F6: Hybrid Function 1,20,3,1000000,19445581.761566605,19443781.761566605,False,49.132559061050415
de_local_search,6,F6: Hybrid Function 1,20,4,1000000,1574333.0369368317,1572533.0369368317,False,49.088658571243286
de_local_search,6,F6: Hybrid Function 1,20,5,1000000,4732701.064917085,4730901.064917085,False,48.40055537223816
de_local_search,6,F6: Hybrid Function 1,20,6,1000000,1476344.3404790468,1474544.3404790468,False,48.74553918838501
de_local_search,6,F6: Hybrid Function 1,20,7,1000000,3114121.7762315143,3112321.7762315143,False,49.30235075950623
de_local_search,6,F6: Hybrid Function 1,20,8,1000000,2922347.7147327284,2920547.7147327284,False,49.96426010131836
de_local_search,6,F6: Hybrid Function 1,20,9,1000000,2954861.130101279,2953061.130101279,False,49.12089276313782
de_local_search,6,F6: Hybrid Function 1,20,10,1000000,1726419.3550496935,1724619.3550496935,False,49.38417172431946
de_local_search,6,F6: Hybrid Function 1,20,11,1000000,2257017.250366979,2255217.250366979,False,48.17206573486328
de_local_search,6,F6: Hybrid Function 1,20,12,1000000,6128945.73874455,6127145.73874455,False,48.7484347820282
de_local_search,6,F6: Hybrid Function 1,20,13,1000000,8046874.280911227,8045074.280911227,False,48.40326809883118
de_local_search,6,F6: Hybrid Function 1,20,14,1000000,2418908.563426264,2417108.563426264,False,49.456652879714966
de_local_search,6,F6: Hybrid Function 1,20,15,1000000,2819147.4857227416,2817347.4857227416,False,48.08627700805664
de_local_search,6,F6: Hybrid Function 1,20,16,1000000,5180545.738503067,5178745.738503067,False,48.798377990722656
de_local_search,6,F6: Hybrid Function 1,20,17,1000000,789468.0470929657,787668.0470929657,False,48.47503042221069
de_local_search,6,F6: Hybrid Function 1,20,18,1000000,6974633.922283689,6972833.922283689,False,49.301344871521
de_local_search,6,F6: Hybrid Function 1,20,19,1000000,10195579.56206867,10193779.56206867,False,49.23244309425354
de_local_search,6,F6: Hybrid Function 1,20,20,1000000,5540490.101187317,5538690.101187317,False,48.85010504722595
de_local_search,6,F6: Hybrid Function 1,20,21,1000000,3079612.451776109,3077812.451776109,False,48.197460651397705
de_local_search,6,F6: Hybrid Function 1,20,22,1000000,2162944.8477450586,2161144.8477450586,False,47.449485778808594
de_local_search,6,F6: Hybrid Function 1,20,23,1000000,3889910.6406465983,3888110.6406465983,False,49.11539578437805
de_local_search,6,F6: Hybrid Function 1,20,24,1000000,4635431.202467889,4633631.202467889,False,47.09891295433045
de_local_search,6,F6: Hybrid Function 1,20,25,1000000,2308583.5237434064,2306783.5237434064,False,46.04405856132507
de_local_search,6,F6: Hybrid Function 1,20,26,1000000,2139409.237647448,2137609.237647448,False,45.22638654708862
de_local_search,6,F6: Hybrid Function 1,20,27,1000000,3958181.522981838,3956381.522981838,False,45.62856864929199
de_local_search,6,F6: Hybrid Function 1,20,28,1000000,538248.2667610212,536448.2667610212,False,45.66796135902405
de_local_search,6,F6: Hybrid Function 1,20,29,1000000,2686194.767089972,2684394.767089972,False,45.24464678764343
de_local_search,6,F6: Hybrid Function 1,20,30,1000000,6121819.529889266,6120019.529889266,False,47.163636445999146
de_local_search,7,F7: Hybrid Function 2,20,1,1000000,2111.868881484009,111.86888148400884,False,816.4092030525208
de_local_search,7,F7: Hybrid Function 2,20,2,1000000,2074.995493797696,74.99549379769587,False,850.2050819396973
de_local_search,7,F7: Hybrid Function 2,20,3,1000000,2067.783986261502,67.78398626150192,False,843.0125524997711
de_local_search,7,F7: Hybrid Function 2,20,4,1000000,2060.0590455874494,60.05904558744942,False,817.7264170646667
de_local_search,7,F7: Hybrid Function 2,20,5,1000000,2109.0296049444246,109.0296049444246,False,818.4250581264496
de_local_search,7,F7: Hybrid Function 2,20,6,1000000,2139.3966393294613,139.39663932946132,False,817.9162409305573
de_local_search,7,F7: Hybrid Function 2,20,7,1000000,2175.363042423795,175.36304242379492,False,819.840815782547
de_local_search,7,F7: Hybrid Function 2,20,8,1000000,2164.757283694976,164.75728369497574,False,816.0398979187012
de_local_search,7,F7: Hybrid Function 2,20,9,1000000,2107.216644950867,107.2166449508668,False,821.945175409317
de_local_search,7,F7: Hybrid Function 2,20,10,1000000,2163.924327911021,163.92432791102055,False,817.0855300426483
de_local_search,7,F7: Hybrid Function 2,20,11,1000000,2076.5796885307304,76.57968853073044,False,823.70290184021
de_local_search,7,F7: Hybrid Function 2,20,12,1000000,2086.34822213743,86.34822213743018,False,818.0502557754517
de_local_search,7,F7: Hybrid Function 2,20,13,1000000,2091.9909766196247,91.99097661962467,False,825.3646399974823
de_local_search,7,F7: Hybrid Function 2,20,14,1000000,2171.4233103467936,171.42331034679364,False,820.4333231449127
de_local_search,7,F7: Hybrid Function 2,20,15,1000000,2068.643949745186,68.64394974518609,False,826.4691233634949
de_local_search,7,F7: Hybrid Function 2,20,16,1000000,2180.1206943032007,180.1206943032007,False,825.015881061554
de_local_search,7,F7: Hybrid Function 2,20,17,1000000,2070.968536759354,70.96853675935381,False,821.0312614440918
